ID_Cliente,Risco
5012491,0
5012492,0
5012493,0
5012494,0
5012495,0
5012497,0
5012498,0
5012501,0
5012502,0
5012503,0
5012504,0
5012505,0
5012507,0
5012509,0
5012510,0
5012512,0
5012515,0
5012519,0
5012520,0
5012523,0
5012528,0
5012530,0
5012532,0
5012533,0
5012534,0
5012535,0
5012536,0
5012537,0
5012538,0
5012539,0
5012540,0
5012541,0
5012542,0
5012543,0
5012544,0
5012545,0
5012546,0
5012547,0
5012548,0
5012552,0
5012555,0
5012556,0
5012558,0
5012559,0
5012560,0
5012562,0
5012564,0
5012565,0
5012566,0
5012569,0
5012571,0
5012572,0
5012573,0
5012574,0
5012577,0
5012579,0
5012583,0
5012584,0
5012585,0
5012586,0
5012587,0
5012588,0
5012589,0
5012590,0
5012591,0
5012592,0
5012593,0
5012599,0
5012600,0
5012601,0
5012602,0
5012603,0
5012604,0
5012605,0
5012606,0
5012607,0
5012608,0
5012609,0
5012614,0
5012615,0
5012620,0
5012622,0
5012623,0
5012626,0
5012627,0
5012628,0
5012629,0
5012632,0
5012633,0
5012637,0
5012638,0
5012640,0
5012642,0
5012643,0
5012645,0
5012646,0
5012647,0
5012648,0
5012650,0
5012651,0
5012654,0
5012655,0
5012656,0
5012657,0
5012658,0
5012659,0
5012660,0
5012661,0
5012664,0
5012668,0
5012669,0
5012678,0
5012680,1
5012681,1
5012682,0
5012685,0
5012686,0
5012687,0
5012692,0
5012693,0
5012695,0
5012697,0
5012698,0
5012699,0
5012700,0
5012701,0
5012702,0
5012705,0
5012706,0
5012708,0
5012710,0
5012711,0
5012714,0
5012718,0
5012719,0
5012721,0
5012722,0
5012723,0
5012724,0
5012725,0
5012726,0
5012727,0
5012729,0
5012730,0
5012731,0
5012732,0
5012734,0
5012736,0
5012737,0
5012738,0
5012739,0
5012740,0
5012742,0
5012743,0
5012744,0
5016224,0
5016225,0
5016227,0
5016228,0
5016230,0
5016232,0
5016233,0
5016237,0
5016238,0
5016239,0
5016241,0
5016242,0
5016243,0
5016244,0
5016245,0
5016248,0
5016249,0
5016250,0
5016251,0
5016252,0
5016253,0
5016255,0
5016256,0
5016258,0
5016259,0
5016260,0
5016263,0
5016266,0
5016268,0
5016270,0
5016275,0
5016276,0
5016278,0
5016279,0
5016280,0
5016281,0
5016282,0
5016283,0
5016284,0
5016285,0
5016287,0
5016288,0
5016289,0
5016291,0
5016292,0
5016294,0
5016295,0
5016296,0
5016297,0
5016298,0
5016299,0
5016300,0
5016301,0
5016303,0
5016304,0
5016305,0
5016307,0
5016310,0
5016311,0
5016313,0
5016314,0
5016315,0
5016316,0
5016318,0
5016320,0
5016325,0
5016326,0
5016327,0
5016329,0
5016331,0
5016332,0
5016336,0
5016337,0
5016338,0
5016340,0
5016341,0
5016342,0
5016343,0
5016344,0
5016345,0
5016346,0
5016348,0
5016349,0
5016350,0
5016351,0
5016353,0
5016354,0
5016357,0
5016358,0
5016359,0
5016360,0
5016361,0
5016365,0
5016366,0
5016367,0
5016368,0
5016369,0
5016370,0
5016371,0
5016372,0
5016375,0
5016376,0
5016378,0
5016379,0
5016380,0
5016381,0
5016382,0
5016383,0
5016384,0
5016385,0
5016386,0
5016388,0
5016389,0
5016391,0
5016392,0
5016395,0
5016396,0
5016397,0
5016399,0
5016401,0
5016402,0
5016404,0
5016405,0
5016406,0
5016407,0
5016408,0
5016409,0
5016410,0
5016411,0
5016412,0
5016413,0
5016416,0
5016417,0
5016418,0
5016419,0
5016421,0
5016424,0
5016426,0
5016427,0
5016428,0
5016430,0
5016431,0
5016432,0
5016433,0
5016434,0
5016436,0
5016437,0
5016442,0
5016443,0
5016446,0
5016448,0
5016449,0
5016453,0
5016456,0
5016457,0
5016458,0
5016459,0
5016460,0
5016461,0
5016463,0
5016464,0
5016465,0
5016467,0
5016470,0
5016471,0
5016472,0
5016473,0
5016474,0
5016475,0
5016477,0
5016479,0
5016480,0
5016481,0
5016482,0
5016483,0
5016484,0
5016485,0
5016487,0
5016489,0
5016490,0
5016491,0
5016493,0
5016494,0
5016497,0
5016498,0
5016502,0
5016503,0
5016507,0
5016508,0
5016514,0
5016515,0
5016516,0
5016517,0
5016518,0
5016523,0
5016524,0
5016527,0
5016528,0
5016530,0
5016531,0
5016532,0
5016533,0
5016534,0
5016535,0
5016536,0
5016537,0
5016538,0
5016539,0
5016540,0
5016541,0
5016542,0
5016543,0
5016544,0
5016545,0
5016546,0
5016547,0
5016548,0
5016549,0
5016558,0
5016559,0
5016562,0
5016563,0
5016566,0
5016567,0
5016569,0
5016570,0
5016571,0
5016572,0
5016573,0
5016574,0
5016575,0
5016576,0
5016577,0
5016578,0
5016579,0
5016581,0
5016583,0
5016586,0
5016587,0
5016588,0
5016589,0
5016590,0
5016591,0
5016595,0
5016597,0
5016598,0
5016601,0
5016604,0
5016608,0
5016609,0
5016610,0
5016611,0
5016612,0
5016614,0
5016615,0
5016616,0
5016619,0
5016620,0
5016621,0
5016622,0
5016623,0
5016630,0
5016631,0
5016632,0
5016633,0
5016635,0
5016637,0
5016638,0
5016639,0
5016640,0
5016641,0
5016644,0
5016646,0
5016647,0
5016648,0
5016652,0
5016653,0
5016654,0
5016655,0
5016661,0
5016662,0
5016663,0
5016664,0
5016665,0
5016666,0
5016667,0
5016668,0
5016672,0
5016673,0
5016677,0
5016678,0
5016679,0
5016682,0
5016683,0
5016684,0
5016685,0
5016686,0
5016687,0
5016688,0
5016693,0
5016694,0
5016695,0
5016696,0
5016697,0
5016698,0
5016699,0
5016700,0
5016702,0
5016703,0
5016709,0
5016710,0
5016711,0
5016713,0
5016716,0
5016717,0
5016718,0
5016721,0
5016722,0
5016723,0
5016724,0
5016725,0
5016726,0
5016728,0
5016730,0
5016733,0
5016734,0
5016735,0
5016736,0
5016738,0
5016739,0
5016740,0
5016741,0
5016742,0
5016743,0
5016745,0
5016746,0
5016747,0
5016748,0
5016750,0
5016753,0
5016754,0
5016755,0
5016756,0
5016757,0
5016758,0
5016759,0
5016760,0
5016761,0
5016762,0
5016769,0
5016770,0
5016772,0
5016773,0
5016774,0
5016775,0
5016781,0
5016782,0
5016783,0
5016785,0
5016786,0
5016787,0
5016788,0
5016789,0
5016790,0
5016791,0
5016792,0
5016795,0
5016796,0
5016797,0
5016798,0
5016799,0
5016801,0
5016802,0
5016803,0
5016807,0
5016809,0
5016813,0
5016814,0
5016815,0
5016816,0
5016817,0
5016819,0
5016822,0
5016824,0
5016825,0
5016826,0
5016827,0
5016828,0
5016834,0
5016838,0
5016839,0
5016840,0
5016841,0
5016842,0
5016847,0
5016848,0
5016849,0
5016850,0
5016852,0
5016853,0
5016854,0
5016855,0
5016858,0
5016860,0
5016861,0
5016862,0
5016863,0
5016864,0
5016866,0
5016867,0
5016869,0
5016870,0
5016872,0
5016874,0
5016875,0
5016876,0
5016877,0
5016878,0
5016881,0
5016882,0
5016883,0
5016884,0
5016885,0
5016886,0
5016887,0
5016888,0
5016889,0
5016894,0
5016895,0
5016896,0
5016897,0
5016898,0
5016899,0
5016901,0
5016903,0
5016904,0
5016905,0
5016906,0
5016907,0
5016908,0
5016909,0
5016915,0
5016917,0
5016918,0
5016919,0
5016926,0
5016927,0
5016928,0
5016929,0
5016930,0
5016931,0
5016932,0
5016933,0
5016934,0
5016935,0
5016936,0
5016937,0
5016943,0
5016947,0
5016948,0
5016951,0
5016953,0
5016955,0
5016958,0
5016959,0
5016966,0
5016967,0
5016970,0
5016971,0
5016972,0
5016973,0
5016974,1
5016975,0
5016976,0
5016978,0
5016979,0
5016980,0
5016981,0
5016982,0
5016983,0
5016984,0
5016985,0
5016988,0
5016990,0
5016991,0
5016992,0
5016994,0
5016995,0
5016999,0
5017004,0
5017006,0
5017007,0
5017008,0
5017010,0
5017016,0
5017017,0
5017018,0
5017019,0
5017020,0
5017021,0
5017022,0
5017023,0
5017024,0
5017026,0
5017027,0
5017029,0
5017031,0
5017032,0
5017033,0
5017036,0
5017039,0
5017040,0
5017042,0
5017043,0
5017044,0
5017045,0
5017048,0
5017049,0
5017050,0
5017051,0
5017055,0
5017056,0
5017057,0
5017058,0
5017060,0
5017061,0
5017064,0
5017065,0
5017067,0
5017074,0
5017079,0
5017080,0
5017081,0
5017083,0
5017087,0
5017090,0
5017091,0
5017092,0
5017095,0
5017096,0
5017097,0
5017098,0
5017099,0
5017100,0
5017101,0
5017102,0
5017104,0
5017105,0
5017106,0
5017107,0
5017109,0
5017110,0
5017111,0
5017112,0
5017113,0
5017114,0
5017119,0
5017120,0
5017121,0
5017122,0
5017123,0
5017124,0
5017125,0
5017128,0
5017132,0
5017133,0
5017134,0
5017135,0
5017136,0
5017137,0
5017140,0
5017141,0
5017142,0
5017145,0
5017146,0
5017147,0
5017148,0
5017149,0
5017150,0
5017151,0
5017152,0
5017153,0
5017154,0
5017155,0
5017156,0
5017158,0
5017162,0
5017163,0
5017164,0
5017165,0
5017166,0
5017168,0
5017169,0
5017170,0
5017174,0
5017175,0
5017178,0
5017179,0
5017180,0
5017181,0
5017182,0
5017183,1
5017184,1
5017185,1
5017186,0
5017188,0
5017189,0
5017192,0
5017193,0
5017194,0
5017196,0
5017197,0
5017198,0
5017199,0
5017200,0
5017201,0
5017202,0
5017203,0
5017204,0
5017206,0
5017207,0
5017208,0
5017211,0
5017215,0
5017216,0
5017217,0
5017218,0
5017219,0
5017220,0
5017222,0
5017223,0
5017224,0
5017225,0
5017229,0
5017230,0
5017233,0
5017234,0
5017235,0
5017236,0
5017238,0
5017240,0
5017241,0
5017242,0
5017246,0
5017247,0
5017248,0
5017249,0
5017252,0
5017254,0
5017255,0
5017258,0
5017259,0
5017260,0
5017261,0
5017262,0
5017267,0
5017268,0
5017269,0
5017271,0
5017273,0
5017274,0
5017276,0
5017279,0
5017280,0
5017281,0
5017282,0
5017294,0
5017295,0
5017296,0
5017300,0
5017301,0
5017302,0
5017304,0
5017305,0
5017306,0
5017307,0
5017309,0
5017310,0
5017311,0
5017316,0
5017317,0
5017318,0
5017319,0
5017321,0
5017322,0
5017324,0
5017325,0
5017326,0
5017328,0
5017332,0
5017333,0
5017334,0
5017335,0
5017336,0
5017340,0
5017341,0
5017344,0
5017345,0
5017346,0
5017347,0
5017348,0
5017349,0
5017350,0
5017351,0
5017352,0
5017354,0
5017355,0
5017358,0
5017359,0
5017361,0
5017364,0
5017366,0
5017368,0
5017370,0
5017371,0
5017372,0
5017373,0
5017377,0
5017382,0
5017383,0
5017384,0
5017386,0
5017388,0
5017389,0
5017390,0
5017392,0
5017393,0
5017395,0
5017396,0
5017397,0
5017398,0
5017399,0
5017400,0
5017401,0
5017402,0
5017403,0
5017405,0
5017406,0
5017407,0
5017409,0
5017410,0
5017412,0
5017413,0
5017414,0
5017415,0
5017418,0
5017419,0
5017420,0
5017421,0
5017422,0
5017426,0
5017427,0
5017429,0
5017430,0
5017431,0
5017434,0
5017435,0
5017436,0
5017437,0
5017438,0
5017439,0
5017440,0
5017441,0
5017442,0
5017444,0
5017445,0
5017446,0
5017449,0
5017450,0
5017451,0
5017452,0
5017454,0
5017455,0
5017456,0
5017458,0
5017460,0
5017461,0
5017462,0
5017464,0
5017467,0
5017468,0
5017469,0
5017470,0
5017472,0
5017473,0
5017475,0
5017476,0
5017478,0
5017479,0
5017480,0
5017481,0
5017483,0
5017484,0
5017485,0
5017486,0
5017487,0
5017488,0
5017489,0
5017490,0
5017492,0
5017494,0
5017495,0
5017496,0
5017497,0
5017500,0
5017501,0
5017509,0
5017510,0
5017511,0
5017512,0
5017513,0
5017514,0
5017515,0
5017517,0
5017518,0
5017519,0
5017520,0
5017521,0
5017522,0
5017523,0
5017524,0
5017526,0
5017527,0
5017528,0
5017529,0
5017530,0
5017531,0
5017532,0
5017533,0
5017534,0
5017540,0
5017541,0
5017543,0
5017545,0
5017546,0
5017548,0
5017555,0
5017556,0
5017559,0
5017560,0
5017562,0
5017563,0
5017565,0
5017566,0
5017570,0
5017573,0
5017574,0
5017575,0
5017576,0
5017579,0
5017580,0
5017581,0
5017590,0
5017591,0
5017595,0
5017596,0
5017599,0
5017600,0
5017601,0
5017603,0
5017604,0
5017605,0
5017606,0
5017607,0
5017608,0
5017609,0
5017611,0
5017612,0
5017613,0
5017614,0
5017615,0
5017616,0
5017620,0
5017621,0
5017622,0
5017624,0
5017629,0
5017631,0
5017632,0
5017633,0
5017634,0
5017635,0
5017636,0
5017637,0
5017638,0
5017639,0
5017640,0
5017641,0
5017642,0
5017643,0
5017644,0
5017645,0
5017646,0
5017647,0
5017648,0
5017649,0
5017650,0
5017651,0
5017652,0
5017654,0
5017658,0
5017666,0
5017667,0
5017668,0
5017669,0
5017670,0
5017671,0
5017672,0
5017673,0
5017674,0
5017675,0
5017676,0
5017677,0
5017678,0
5017679,0
5017681,0
5017683,1
5017684,0
5017686,0
5017696,0
5017699,0
5017716,0
5017717,0
5017718,0
5017719,0
5017723,0
5017724,0
5017725,0
5017728,0
5017729,0
5017730,0
5017731,0
5017733,0
5017735,0
5017736,0
5017737,0
5017742,0
5017743,0
5017744,0
5017747,0
5017751,0
5017753,0
5017754,0
5017755,0
5017756,0
5017757,0
5017759,0
5017762,0
5017766,0
5017767,0
5017768,0
5017769,0
5017770,0
5017771,0
5017772,0
5017773,0
5017775,0
5017776,0
5017777,0
5017779,0
5017780,0
5017781,0
5017782,0
5017786,0
5017787,0
5017788,0
5017791,0
5017792,0
5017793,0
5017796,0
5017799,0
5017801,0
5017804,0
5017805,0
5017806,0
5017807,0
5017808,0
5017809,0
5017810,0
5017812,0
5017813,0
5017814,0
5017815,0
5017816,0
5017818,0
5017819,0
5017823,0
5017824,0
5017825,0
5017826,0
5017827,0
5017828,0
5017830,0
5017832,0
5017833,0
5017834,0
5017835,0
5017837,0
5017838,0
5017840,0
5017841,0
5017842,0
5017846,0
5017847,0
5017848,0
5017849,0
5017853,0
5017854,0
5017855,0
5017856,0
5017858,0
5017859,0
5017860,0
5017862,0
5017864,0
5017865,0
5017869,0
5017870,0
5017873,0
5017875,0
5017882,0
5017886,0
5017889,0
5017893,0
5017894,0
5017895,0
5017896,0
5017897,0
5017898,0
5017899,0
5017900,0
5017901,0
5017902,0
5017903,0
5017904,0
5017905,0
5017906,0
5017907,0
5017911,0
5017914,0
5017915,0
5017922,0
5017923,0
5017924,0
5017927,0
5017928,0
5017929,0
5017930,0
5017935,0
5017936,0
5017937,0
5017938,0
5017939,0
5017940,0
5017941,0
5017959,0
5017960,0
5017961,0
5017962,0
5017964,0
5017965,0
5017966,1
5017967,0
5017969,0
5017970,0
5017972,0
5017973,0
5017975,0
5017976,0
5017979,0
5017980,0
5017981,0
5017982,0
5017983,0
5017984,0
5017985,0
5017989,0
5017995,1
5017996,0
5017997,0
5017999,0
5018001,0
5018002,0
5018003,0
5018004,0
5018005,0
5018007,0
5018008,0
5018009,0
5018010,0
5018011,0
5018013,0
5018014,0
5018017,0
5018018,0
5018022,0
5018023,0
5018024,0
5018027,0
5018028,0
5018029,0
5018030,0
5018032,0
5018033,0
5018034,0
5018038,0
5018039,0
5018040,0
5018041,0
5018045,0
5018046,0
5018047,0
5018048,0
5018049,0
5018050,0
5018054,0
5018055,0
5018056,0
5018057,0
5018058,0
5018059,0
5018060,0
5018067,0
5018076,0
5018078,0
5018079,0
5018081,0
5018082,0
5018084,0
5018085,0
5018086,0
5018088,0
5018089,0
5018090,0
5018091,0
5018093,0
5018095,0
5018100,0
5018101,0
5018104,0
5018106,0
5018107,0
5018109,0
5018110,0
5018111,0
5018113,0
5018118,0
5018119,0
5018120,0
5018121,0
5018122,0
5018124,0
5018125,0
5018126,0
5018129,0
5018130,0
5018131,0
5018132,0
5018133,0
5018134,0
5018135,0
5018136,0
5018137,0
5018138,0
5018145,0
5018146,0
5018147,0
5018149,0
5018152,0
5018153,0
5018154,0
5018155,0
5018156,0
5018157,0
5018158,0
5018159,0
5018160,0
5018161,0
5018163,0
5018164,0
5018167,0
5018168,0
5018173,0
5018174,0
5018175,0
5018176,0
5018177,0
5018178,0
5018179,0
5018181,0
5018182,0
5018183,0
5018184,0
5018185,0
5018186,0
5018187,1
5018188,0
5018198,0
5018199,0
5018200,0
5018201,0
5018202,0
5018203,0
5018204,0
5018205,0
5018206,0
5018207,0
5018210,0
5018212,0
5018215,0
5018216,0
5018217,0
5018226,0
5018227,0
5018228,0
5018229,0
5018235,0
5018236,0
5018237,0
5018239,0
5018240,0
5018241,0
5018243,0
5018245,0
5018246,0
5018247,0
5018248,0
5018250,0
5018252,0
5018253,0
5018254,0
5018257,0
5018260,0
5018261,0
5018262,0
5018263,0
5018264,0
5018265,0
5018270,0
5018271,0
5018272,0
5018275,0
5018276,0
5018277,0
5018278,0
5018279,0
5018280,0
5018281,0
5018282,0
5018283,0
5018286,0
5018287,0
5018288,0
5018289,0
5018290,0
5018292,0
5018293,0
5018294,0
5018295,0
5018296,0
5018299,0
5018300,0
5018301,0
5018302,0
5018303,0
5018306,0
5018307,0
5018311,0
5018312,0
5018314,0
5018316,0
5018317,0
5018318,0
5018319,0
5018320,0
5018322,0
5018323,0
5018326,0
5018330,0
5018333,0
5018334,0
5018337,0
5018344,0
5018345,0
5018346,0
5018347,0
5018348,0
5018349,0
5018351,0
5018352,0
5018353,0
5018354,0
5018355,0
5018356,0
5018357,0
5018358,0
5018359,0
5018360,0
5018362,0
5018363,0
5018364,0
5018365,0
5018372,0
5018373,0
5018374,0
5018375,0
5018376,0
5018377,0
5018379,0
5018380,0
5018381,0
5018382,0
5018383,0
5018384,0
5018385,0
5018386,0
5018387,0
5018388,0
5018389,0
5018390,0
5018391,0
5018392,0
5018393,0
5018394,0
5018395,0
5018396,0
5018397,0
5018398,0
5018399,0
5018400,0
5018401,0
5018402,0
5018406,0
5018407,0
5018408,0
5018409,0
5018413,0
5018414,0
5018419,0
5018420,0
5018421,0
5018422,0
5018423,0
5018424,0
5018428,0
5018429,0
5018430,0
5018432,0
5018433,0
5018439,0
5018440,0
5018442,0
5018446,0
5018448,0
5018450,0
5018451,0
5018452,0
5018461,0
5018462,0
5018465,0
5018467,0
5018469,0
5018477,0
5018478,0
5018479,0
5018480,0
5018481,0
5018482,0
5018483,0
5018484,0
5018485,0
5018486,0
5018487,0
5018492,0
5018493,0
5018495,0
5018496,0
5018498,1
5018501,1
5018503,1
5018504,0
5018505,0
5021189,0
5021190,0
5021192,0
5021193,0
5021194,0
5021196,0
5021197,0
5021204,0
5021205,0
5021207,0
5021211,0
5021213,0
5021218,0
5021219,0
5021221,0
5021223,0
5021224,0
5021226,0
5021227,0
5021228,0
5021231,0
5021232,0
5021234,0
5021250,0
5021251,0
5021253,0
5021254,0
5021264,0
5021265,0
5021266,0
5021267,0
5021270,0
5021271,0
5021272,0
5021273,0
5021274,0
5021276,0
5021277,0
5021278,0
5021280,0
5021281,0
5021283,0
5021284,0
5021288,0
5021298,0
5021301,0
5021302,0
5021303,1
5021310,1
5021314,1
5021319,0
5021323,0
5021324,0
5021328,0
5021329,0
5021330,0
5021334,0
5021336,0
5021337,0
5021338,0
5021339,0
5021340,0
5021341,0
5021342,0
5021343,0
5021347,0
5021348,0
5021349,0
5021350,0
5021353,0
5021355,0
5021360,0
5021362,0
5021365,0
5021366,0
5021367,0
5021368,0
5021370,0
5021372,0
5021373,0
5021376,1
5021382,0
5021384,0
5021385,0
5021387,0
5021388,0
5021392,0
5021394,0
5021398,0
5021399,0
5021403,1
5021410,0
5021413,0
5021415,0
5021416,0
5021419,0
5021420,0
5021421,0
5021423,0
5021425,0
5021429,0
5021430,1
5021431,1
5021434,0
5021435,0
5021438,0
5021444,0
5021445,0
5021448,0
5021450,0
5021451,0
5021452,0
5021453,0
5021454,0
5021458,0
5021459,0
5021460,0
5021461,0
5021462,0
5021463,0
5021474,0
5021475,0
5021478,0
5021480,0
5021481,0
5021482,0
5021483,0
5021484,0
5021485,0
5021487,0
5021488,0
5021489,0
5021491,0
5021494,0
5021500,0
5021502,0
5021504,0
5021507,0
5021508,0
5021509,0
5021510,0
5021513,0
5021515,0
5021516,0
5021517,0
5021518,0
5021519,0
5021520,0
5021522,0
5021525,0
5021526,0
5021528,0
5021529,0
5021530,0
5021532,0
5021534,0
5021535,0
5021536,0
5021537,0
5021541,0
5021542,0
5021544,0
5021545,0
5021546,0
5021547,0
5021548,0
5021550,0
5021552,0
5021554,0
5021559,0
5021560,0
5021561,0
5021562,0
5021563,0
5021565,0
5021568,0
5021570,0
5021572,0
5021573,0
5021574,0
5021575,0
5021576,0
5021577,0
5021579,0
5021581,0
5021584,0
5021586,0
5021591,0
5021595,0
5021607,0
5021609,0
5021614,0
5021616,0
5021620,0
5021624,0
5021627,1
5021628,1
5021629,0
5021630,0
5021632,0
5021633,0
5021634,0
5021637,0
5021639,0
5021641,0
5021642,0
5021643,0
5021648,0
5021652,0
5021656,0
5021658,0
5021662,0
5021663,0
5021664,0
5021665,0
5021668,0
5021670,0
5021671,0
5021673,0
5021674,0
5021675,0
5021676,0
5021678,0
5021680,0
5021681,0
5021682,0
5021683,0
5021684,0
5021688,0
5021691,0
5021695,0
5021697,0
5021698,0
5021699,0
5021700,0
5021701,0
5021702,0
5021703,0
5021704,0
5021705,0
5021706,0
5021707,0
5021709,0
5021716,0
5021717,0
5021718,0
5021719,0
5021721,0
5021722,0
5021725,0
5021727,0
5021728,0
5021730,0
5021732,0
5021740,0
5021746,0
5021756,0
5021761,0
5021766,0
5021772,0
5021774,0
5021776,0
5021777,0
5021780,0
5021781,0
5021782,0
5021783,0
5021788,0
5021789,0
5021790,0
5021791,0
5021792,0
5021794,0
5021796,0
5021797,0
5021799,0
5021802,1
5021810,0
5021814,0
5021815,0
5021816,0
5021817,0
5021818,0
5021819,0
5021822,0
5021826,0
5021827,0
5021828,0
5021829,0
5021831,0
5021832,0
5021833,0
5021834,0
5021836,0
5021837,0
5021838,0
5021839,0
5021840,0
5021841,0
5021842,0
5021843,0
5021844,0
5021854,0
5021855,0
5021857,0
5021858,0
5021861,0
5021862,0
5021863,0
5021865,0
5021868,0
5021869,0
5021870,0
5021871,0
5021872,0
5021874,0
5021877,0
5021878,0
5021879,0
5021880,0
5021881,0
5021882,0
5021883,0
5021886,0
5021887,0
5021888,0
5021889,0
5021891,0
5021895,0
5021898,0
5021899,0
5021900,0
5021901,0
5021902,0
5021903,0
5021904,0
5021909,0
5021910,0
5021911,0
5021912,0
5021919,0
5021920,0
5021922,0
5021923,0
5021924,0
5021929,0
5021930,0
5021931,0
5021933,0
5021935,0
5021936,0
5021937,0
5021938,0
5021939,0
5021940,0
5021942,0
5021943,0
5021944,0
5021946,0
5021947,0
5021948,0
5021949,0
5021954,0
5021961,1
5021965,0
5021966,0
5021967,0
5021970,0
5021981,0
5021984,0
5021986,0
5021990,0
5021997,0
5021998,1
5021999,0
5022004,0
5022015,0
5022017,0
5022018,0
5022019,0
5022021,0
5022023,0
5022024,0
5022027,0
5022029,0
5022030,0
5022031,0
5022033,0
5022038,0
5022039,0
5022041,0
5022042,0
5022044,1
5022046,0
5022047,0
5022048,0
5022049,0
5022051,0
5022053,1
5022054,0
5022056,0
5022057,0
5022058,0
5022060,0
5022062,0
5022064,0
5022065,0
5022068,0
5022071,0
5022074,0
5022075,0
5022077,0
5022079,0
5022080,0
5022082,0
5022083,0
5022085,0
5022086,0
5022087,0
5022089,0
5022090,0
5022092,0
5022093,0
5022094,0
5022095,0
5022097,0
5022098,0
5022099,0
5022100,0
5022101,0
5022102,0
5022103,0
5022105,0
5022108,0
5022109,0
5022116,0
5022117,0
5022118,0
5022120,0
5022125,0
5022126,0
5022127,0
5022128,0
5022130,0
5022131,0
5022133,0
5022134,0
5022135,0
5022136,0
5022138,0
5022140,0
5022142,0
5022144,0
5022145,0
5022147,0
5022148,0
5022149,0
5022150,0
5022152,0
5022156,0
5022157,0
5022158,0
5022164,0
5022168,0
5022172,0
5022174,0
5022175,0
5022182,0
5022183,0
5022185,0
5022186,0
5022187,0
5022188,0
5022189,0
5022190,0
5022193,0
5022198,0
5022199,0
5022200,0
5022201,0
5022202,0
5022203,0
5022204,0
5022206,0
5022207,0
5022208,0
5022210,0
5022212,0
5022213,0
5022221,0
5022235,0
5022236,0
5022237,0
5022238,0
5022239,0
5022240,0
5022241,0
5022243,0
5022248,0
5022250,0
5022251,0
5022252,0
5022253,0
5022256,0
5022262,0
5022263,0
5022264,0
5022266,0
5022268,0
5022273,0
5022274,0
5022275,0
5022277,0
5022278,0
5022280,0
5022281,0
5022282,0
5022283,0
5022284,0
5022285,0
5022288,0
5022289,0
5022290,0
5022291,0
5022294,0
5022295,0
5022298,0
5022299,0
5022302,0
5022303,0
5022304,0
5022305,0
5022307,0
5022308,0
5022309,0
5022310,0
5022311,0
5022313,1
5022316,0
5022317,0
5022320,0
5022324,0
5022325,0
5022328,0
5022329,0
5022332,0
5022334,0
5022335,0
5022338,0
5022339,0
5022340,0
5022348,0
5022349,0
5022350,0
5022351,0
5022352,0
5022355,0
5022359,0
5022362,0
5022363,0
5022365,0
5022366,0
5022367,0
5022370,0
5022371,0
5022373,0
5022376,0
5022381,0
5022382,0
5022383,0
5022384,0
5022385,0
5022386,0
5022387,0
5022388,0
5022389,0
5022396,0
5022397,0
5022398,0
5022402,0
5022407,0
5022410,0
5022411,0
5022418,0
5022420,0
5022421,0
5022422,0
5022423,0
5022424,0
5022425,0
5022426,1
5022427,1
5022428,1
5022429,0
5022430,0
5022431,0
5022432,0
5022433,0
5022434,0
5022435,0
5022436,0
5022442,0
5022443,0
5022444,0
5022445,0
5022447,0
5022453,0
5022455,0
5022462,0
5022465,0
5022466,0
5022468,0
5022470,0
5022471,0
5022472,0
5022473,0
5022479,0
5022480,0
5022488,0
5022492,0
5022495,0
5022496,0
5022498,0
5022499,0
5022502,0
5022505,0
5022506,0
5022511,0
5022513,0
5022516,0
5022517,0
5022523,0
5022525,0
5022527,0
5022530,0
5022531,0
5022535,0
5022539,0
5022541,0
5022542,0
5022543,0
5022546,0
5022548,0
5022549,0
5022553,0
5022554,0
5022557,0
5022561,0
5022563,0
5022565,0
5022566,0
5022567,0
5022568,0
5022571,0
5022572,0
5022582,0
5022583,0
5022584,0
5022587,0
5022589,0
5022590,0
5022592,0
5022593,0
5022599,0
5022602,0
5022604,0
5022605,0
5022608,0
5022612,0
5022614,0
5022616,0
5022617,1
5022618,0
5022619,0
5022622,0
5022624,0
5022626,0
5022627,0
5022637,0
5022639,0
5022647,0
5022649,0
5022651,0
5022652,0
5022654,0
5022655,0
5022657,0
5022658,0
5022659,0
5022660,0
5022661,0
5022663,0
5022664,0
5022665,0
5022666,0
5022667,0
5022668,0
5022669,0
5022670,0
5022671,0
5022672,0
5022673,0
5022676,0
5022677,0
5022679,0
5022682,0
5022684,0
5022685,0
5022686,0
5022689,0
5022698,0
5022700,0
5022701,0
5022704,0
5022705,0
5022712,0
5022715,0
5022716,0
5022717,0
5022718,0
5022719,0
5022720,0
5022721,0
5022722,0
5022730,0
5022731,0
5022738,0
5022743,0
5022744,0
5022745,0
5022746,0
5022749,0
5022751,0
5022752,0
5022753,0
5022754,0
5022755,0
5022758,0
5022759,0
5022760,0
5022762,0
5022765,0
5022767,0
5022769,0
5022770,0
5022771,0
5022772,0
5022774,0
5022775,0
5022776,0
5022778,0
5022783,0
5022784,0
5022787,0
5022788,0
5022790,0
5022791,0
5022792,0
5022794,0
5022795,0
5022796,0
5022797,0
5022798,0
5022799,0
5022800,0
5022802,0
5022803,0
5022804,0
5022807,0
5022808,0
5022811,0
5022812,0
5022813,0
5022817,0
5022818,0
5022827,0
5022828,0
5022831,0
5022834,0
5022835,0
5022836,0
5022837,0
5022840,0
5022841,0
5022842,0
5022844,0
5022845,0
5022847,0
5022848,0
5022851,0
5022852,0
5022855,0
5022858,0
5022859,0
